ACTA_NUMERO|CAUSA_NUMERO|CAUSA_AÑO
127016|939454|2025
127018|939455|2025
127019|939456|2025
127020|939457|2025
127022|939458|2025
127023|939459|2025
127026|939462|2025
127027|939463|2025
127028|939464|2025
127029|939465|2025
127031|939466|2025
127035|939468|2025
127042|939472|2025
127043|939473|2025
127053|939474|2025
127054|939475|2025
127055|939476|2025
127060|939477|2025
127061|939478|2025
127062|939479|2025
127070|939483|2025
127071|939484|2025
127072|939485|2025
127073|939486|2025
127074|939487|2025
127077|939489|2025
127079|939491|2025
127080|939492|2025
127081|939493|2025
127085|939494|2025
127087|939495|2025
127088|939496|2025
127089|939497|2025
127090|939498|2025
127093|939499|2025
127096|939500|2025
127097|939501|2025
127104|939503|2025
127108|939505|2025
127111|939506|2025
127112|939507|2025
127116|939508|2025
127120|939511|2025
127122|939512|2025
127124|939513|2025
127129|939514|2025
127131|939515|2025
127138|939517|2025
127141|939518|2025
127143|939519|2025
127147|939520|2025
127149|939521|2025
127151|939522|2025
127153|939523|2025
127157|939525|2025
127161|939526|2025
127165|939528|2025
127168|939530|2025
127171|939531|2025
127173|939532|2025
127175|939533|2025
127177|939534|2025
127178|939535|2025
127179|939536|2025
127181|939537|2025
127188|939539|2025
127189|939540|2025
127190|939541|2025
127192|939543|2025
127199|939548|2025
127206|939551|2025
127208|939552|2025
127209|939553|2025
127210|939554|2025
127214|939556|2025
127215|939557|2025
127220|939559|2025
127223|939560|2025
127224|939561|2025
127225|939562|2025
127230|939566|2025
127231|939567|2025
127232|939568|2025
127233|939569|2025
127234|939570|2025
127239|939572|2025
127242|939573|2025
127244|939574|2025
127246|939575|2025
127247|939576|2025
127248|939577|2025
127249|939578|2025
127251|939580|2025
127253|939582|2025
127255|939583|2025
127257|939584|2025
127258|939585|2025
127260|939587|2025
127262|939588|2025
127267|939589|2025
127269|939590|2025
127272|939591|2025
127275|939592|2025
127278|939593|2025
127281|939594|2025
127283|939595|2025
127284|939596|2025
127288|939599|2025
127290|939600|2025
127293|939601|2025
127294|939602|2025
127298|939603|2025
127299|939604|2025
127300|939605|2025
127301|939606|2025
127305|939607|2025
127306|939608|2025
127308|939609|2025
127309|939610|2025
127315|939611|2025
127318|939612|2025
127319|939613|2025
127324|939615|2025
127325|939616|2025
127327|939617|2025
127328|939618|2025
127332|939619|2025
127333|939620|2025
127334|939621|2025
127336|939622|2025
127338|939623|2025
127340|939624|2025
127343|939625|2025
127344|939626|2025
127346|939627|2025
127347|939628|2025
127349|939629|2025
127351|939630|2025
127352|939631|2025
127355|939633|2025
127356|939634|2025
127358|939635|2025
127361|939637|2025
127362|939638|2025
127366|939639|2025
126473|939145|2025
126474|939146|2025
126477|939147|2025
126478|939148|2025
126482|939150|2025
126484|939151|2025
126485|939152|2025
126488|939154|2025
126489|939155|2025
126490|939156|2025
126493|939158|2025
126498|939160|2025
126500|939161|2025
126503|939163|2025
126504|939164|2025
126508|939165|2025
126509|939166|2025
126512|939167|2025
126513|939168|2025
126514|939169|2025
126519|939171|2025
126520|939172|2025
126521|939173|2025
126524|939175|2025
126525|939176|2025
126528|939178|2025
126532|939179|2025
126535|939181|2025
126537|939183|2025
126541|939185|2025
126542|939186|2025
126545|939189|2025
126546|939190|2025
126547|939191|2025
126549|939192|2025
126550|939193|2025
126552|939194|2025
126557|939195|2025
126560|939197|2025
126561|939198|2025
126567|939201|2025
126568|939202|2025
126569|939203|2025
126570|939204|2025
126571|939205|2025
126572|939206|2025
126576|939207|2025
126579|939208|2025
126581|939209|2025
126582|939210|2025
126585|939211|2025
126587|939212|2025
126589|939213|2025
126590|939214|2025
126591|939141|2025
126592|939215|2025
126594|939217|2025
126597|939218|2025
126603|939220|2025
126607|939223|2025
126608|939224|2025
126609|939225|2025
126610|939226|2025
126613|939227|2025
126620|939232|2025
126621|939233|2025
126624|939235|2025
126625|939236|2025
126627|939238|2025
126628|939239|2025
126629|939240|2025
126630|939241|2025
126632|939242|2025
126633|939243|2025
126635|939244|2025
126641|939247|2025
126643|939248|2025
126648|939250|2025
126654|939253|2025
126655|939254|2025
126658|939256|2025
126659|939257|2025
126660|939258|2025
126662|939260|2025
126664|939262|2025
126666|939263|2025
126667|939264|2025
126668|939265|2025
126669|939266|2025
126671|939267|2025
126672|939268|2025
126673|939269|2025
126674|939270|2025
126675|939271|2025
126677|939272|2025
126678|939273|2025
126679|939274|2025
126682|939275|2025
126683|939276|2025
126684|939277|2025
126690|939279|2025
126692|939280|2025
126693|939281|2025
126695|939282|2025
126699|939283|2025
126704|939284|2025
126708|939285|2025
126709|939286|2025
126711|939287|2025
126715|939290|2025
126720|939291|2025
126722|939292|2025
126723|939293|2025
126725|939294|2025
126729|939295|2025
126733|939296|2025
126739|939297|2025
126741|939298|2025
126745|939299|2025
126748|939301|2025
126276|939640|2025
126285|939643|2025
126287|939644|2025
126289|939645|2025
126290|939646|2025
126291|939647|2025
126293|939648|2025
126294|939649|2025
126297|939651|2025
126298|939652|2025
126300|939654|2025
126301|939655|2025
126302|939656|2025
126304|939658|2025
126305|939659|2025
126306|939660|2025
126307|939661|2025
126311|939663|2025
126312|939664|2025
126313|939665|2025
126314|939666|2025
126316|939668|2025
126318|939669|2025
126320|939670|2025
126321|939671|2025
126322|939672|2025
126324|939673|2025
126327|939674|2025
126328|939675|2025
126330|939676|2025
126334|939678|2025
126336|939680|2025
126338|939681|2025
126340|939682|2025
126341|939683|2025
126342|939684|2025
126343|939685|2025
126344|939686|2025
126345|939687|2025
126350|939688|2025
126351|939689|2025
126352|939690|2025
126353|939691|2025
126358|939692|2025
126361|939695|2025
126362|939696|2025
126364|939697|2025
126369|939698|2025
126370|939699|2025
126372|939700|2025
126374|939701|2025
126377|939702|2025
126379|939704|2025
126381|939705|2025
126386|939707|2025
126389|939708|2025
126390|939709|2025
126391|939710|2025
126392|939711|2025
126393|939712|2025
126398|939715|2025
126401|939717|2025
126403|939718|2025
126404|939719|2025
126405|939720|2025
126408|939721|2025
126411|939722|2025
126414|939723|2025
126415|939724|2025
126420|939725|2025
126423|939727|2025
126424|939728|2025
126425|939729|2025
126432|939731|2025
126434|939733|2025
126435|939734|2025
126439|939735|2025
126441|939737|2025
126442|939738|2025
126446|939740|2025
126448|939741|2025
126452|939743|2025
126453|939744|2025
126455|939746|2025
126456|939747|2025
126457|939748|2025
126458|939749|2025
126460|939750|2025
126463|939751|2025
126465|939752|2025
126467|939753|2025
126468|939754|2025
126471|939756|2025
125718|938122|2025
125721|938123|2025
125722|938124|2025
125723|938125|2025
125724|938126|2025
125726|938128|2025
125730|938129|2025
125734|938130|2025
125739|938131|2025
125740|938132|2025
125744|938133|2025
125747|938135|2025
125749|938136|2025
125750|938137|2025
125751|938138|2025
125752|938139|2025
125753|938140|2025
125754|938141|2025
125755|938142|2025
125757|938143|2025
125758|938144|2025
125761|938146|2025
125763|938147|2025
125764|938148|2025
125765|938149|2025
125767|938150|2025
125770|938151|2025
125771|938152|2025
125774|938153|2025
125776|938154|2025
125777|938155|2025
125780|938156|2025
125782|938158|2025
125783|938159|2025
125785|938160|2025
125786|938161|2025
125793|938164|2025
125794|938165|2025
125796|938166|2025
125797|938167|2025
125799|938169|2025
125800|938170|2025
125803|938172|2025
125805|938174|2025
125806|938175|2025
125807|938176|2025
125811|938177|2025
125813|938179|2025
125814|938180|2025
125815|938181|2025
125816|938182|2025
125819|938183|2025
125823|938184|2025
125824|938185|2025
125825|938186|2025
125828|938187|2025
125832|938188|2025
125834|938189|2025
125835|938190|2025
125836|938191|2025
125840|938192|2025
125842|938193|2025
125843|938194|2025
125845|938195|2025
125849|938197|2025
125853|938199|2025
125854|938200|2025
125856|938201|2025
125858|938202|2025
125860|938203|2025
125862|938204|2025
125864|938205|2025
125868|938206|2025
125870|938207|2025
125875|938209|2025
125882|938211|2025
125885|938212|2025
125887|938213|2025
125891|938216|2025
125894|938217|2025
125895|938218|2025
125896|938219|2025
125899|938220|2025
125901|938221|2025
125903|938222|2025
125907|938224|2025
125910|938225|2025
125911|938226|2025
125912|938227|2025
125913|938228|2025
125914|938229|2025
125915|938230|2025
125916|938231|2025
125917|938232|2025
125921|938233|2025
125923|938234|2025
125924|938235|2025
125925|938236|2025
125926|938237|2025
125927|938238|2025
125928|938239|2025
125929|938240|2025
125930|938241|2025
125934|938242|2025
125937|938243|2025
125938|938244|2025
125943|938246|2025
125947|938247|2025
125949|938248|2025
125958|938250|2025
125962|938252|2025
125964|938253|2025
125965|938254|2025
125966|938255|2025
125967|938256|2025
125968|938257|2025
125969|938258|2025
125972|938259|2025
125975|938260|2025
125976|938261|2025
125982|938262|2025
125989|938264|2025
125991|938265|2025
125993|938267|2025
125995|938268|2025
125998|938270|2025
125999|938271|2025
126000|938272|2025
126001|938273|2025
126002|938274|2025
126004|938275|2025
126005|938276|2025
126011|938278|2025
126016|938281|2025
126018|938283|2025
126019|938284|2025
126022|938285|2025
126023|938286|2025
126024|938287|2025
126025|938288|2025
126031|938290|2025
126032|938291|2025
126033|938292|2025
126034|938293|2025
126035|938294|2025
126036|938295|2025
126043|938297|2025
126044|938298|2025
126046|938299|2025
126048|938300|2025
126051|938301|2025
126062|938302|2025
126063|938303|2025
126065|938304|2025
126066|938305|2025
126067|938306|2025
126072|938308|2025
126076|938310|2025
126079|938312|2025
126083|938313|2025
126085|938314|2025
126086|938315|2025
126087|938316|2025
126088|938317|2025
126090|938318|2025
126091|938319|2025
126094|938321|2025
126096|938323|2025
126097|938324|2025
126099|938325|2025
126100|938326|2025
126101|938327|2025
126102|938328|2025
126104|938329|2025
126109|938330|2025
126110|938331|2025
126112|938332|2025
126113|938333|2025
126116|938334|2025
126119|938335|2025
126120|938336|2025
126127|938337|2025
126129|938339|2025
126131|938340|2025
126132|938341|2025
126133|938342|2025
126136|938343|2025
126137|938344|2025
126140|938345|2025
126141|938346|2025
126143|938348|2025
126144|938349|2025
126149|938350|2025
126152|938351|2025
126155|938353|2025
126163|938358|2025
126166|938359|2025
126167|938360|2025
126168|938361|2025
126170|938362|2025
126171|938363|2025
126172|938364|2025
126178|938367|2025
126179|938368|2025
126181|938369|2025
126182|938370|2025
126183|938371|2025
126184|938372|2025
126185|938373|2025
126190|938374|2025
126192|938375|2025
126197|938377|2025
126198|938378|2025
126199|938379|2025
126201|938380|2025
126205|938382|2025
126209|938384|2025
126210|938385|2025
126214|938388|2025
126216|938389|2025
126222|938392|2025
126223|938393|2025
126224|938394|2025
126226|938395|2025
126227|938396|2025
126230|938397|2025
126233|938398|2025
126236|938400|2025
126237|938401|2025
126240|938403|2025
126243|938404|2025
126246|938405|2025
126251|938408|2025
126255|938409|2025
126256|938410|2025
126258|938411|2025
126260|938412|2025
126261|938413|2025
126262|938414|2025
126263|938415|2025
126264|938416|2025
126265|938417|2025
126266|938418|2025
126269|938419|2025
126270|938420|2025
126271|938421|2025
126273|938422|2025
126274|938423|2025
126275|938424|2025
125098|938425|2025
125099|938426|2025
125103|938429|2025
125104|938430|2025
125105|938431|2025
125110|938432|2025
125111|938433|2025
125112|938434|2025
125119|938436|2025
125120|938437|2025
125121|938438|2025
125122|938439|2025
125123|938440|2025
125126|938442|2025
125127|938443|2025
125128|938444|2025
125130|938445|2025
125131|938446|2025
125132|938447|2025
125133|938448|2025
125136|938449|2025
125138|938450|2025
125141|938452|2025
125143|938453|2025
125144|938454|2025
125145|938455|2025
125146|938456|2025
125148|938457|2025
125153|938459|2025
125154|938460|2025
125155|938461|2025
125156|938462|2025
125157|938463|2025
125160|938465|2025
125162|938466|2025
125166|938468|2025
125168|938469|2025
125170|938470|2025
125173|938471|2025
125176|938473|2025
125178|938474|2025
125180|938475|2025
125181|938476|2025
125185|938478|2025
125187|938479|2025
125189|938480|2025
125196|938482|2025
125197|938483|2025
125200|938485|2025
125202|938486|2025
125205|938488|2025
125208|938490|2025
125209|938491|2025
125210|938492|2025
125213|938493|2025
125215|938494|2025
125217|938495|2025
125224|938499|2025
125225|938500|2025
125229|938503|2025
125234|938505|2025
125235|938506|2025
125237|938507|2025
125238|938508|2025
125239|938509|2025
125241|938510|2025
125242|938511|2025
125243|938512|2025
125244|938513|2025
125246|938514|2025
125248|938516|2025
125250|938517|2025
125251|938518|2025
125252|938519|2025
125254|938520|2025
125255|938521|2025
125258|938522|2025
125259|938523|2025
125260|938524|2025
125263|938526|2025
125265|938527|2025
125266|938528|2025
125268|938529|2025
125269|938530|2025
125271|938531|2025
125273|938532|2025
125276|938534|2025
125277|938535|2025
125279|938536|2025
125280|938537|2025
125282|938538|2025
125283|938539|2025
125285|938541|2025
125287|938542|2025
125288|938543|2025
125289|938544|2025
125290|938545|2025
125293|938547|2025
125294|938548|2025
125295|938549|2025
125296|938550|2025
125298|938551|2025
125299|938552|2025
125301|938553|2025
125303|938554|2025
125304|938555|2025
125305|938556|2025
125309|938558|2025
125310|938559|2025
125313|938561|2025
125318|938564|2025
125319|938565|2025
125320|938566|2025
125322|938567|2025
125324|938569|2025
125325|938570|2025
125327|938572|2025
125331|938573|2025
125332|938574|2025
125333|938575|2025
125334|938576|2025
125336|938577|2025
125339|938580|2025
125340|938581|2025
125341|938582|2025
125343|938583|2025
125345|938585|2025
125346|938586|2025
125348|938587|2025
125349|938588|2025
125351|938590|2025
125354|938591|2025
125357|938592|2025
125358|938593|2025
125359|938594|2025
125363|938596|2025
125364|938597|2025
125369|938600|2025
125371|938601|2025
125372|938602|2025
125373|938603|2025
125375|938604|2025
125377|938605|2025
125378|938606|2025
125382|938608|2025
125383|938609|2025
125385|938610|2025
125387|938611|2025
125390|938613|2025
125392|938614|2025
125400|938619|2025
125402|938620|2025
125404|938622|2025
125405|938623|2025
125406|938624|2025
125407|938625|2025
125408|938626|2025
125409|938627|2025
125412|938628|2025
125413|938629|2025
125414|938630|2025
125415|938631|2025
125418|938632|2025
125420|938633|2025
125423|938635|2025
125425|938636|2025
125426|938637|2025
125428|938638|2025
125429|938639|2025
125430|938640|2025
125431|938641|2025
125433|938642|2025
125435|938643|2025
125436|938644|2025
125438|938645|2025
125439|938646|2025
125442|938647|2025
125445|938648|2025
125449|938650|2025
125451|938652|2025
125452|938653|2025
125453|938654|2025
125454|938655|2025
125455|938656|2025
125458|938659|2025
125464|938661|2025
125465|938662|2025
125468|938664|2025
125469|938665|2025
125470|938666|2025
125471|938667|2025
125472|938668|2025
125475|938669|2025
125477|938671|2025
125482|938673|2025
125485|938674|2025
125486|938675|2025
125489|938676|2025
125491|938677|2025
125496|938678|2025
125498|938679|2025
125501|938682|2025
125503|938683|2025
125509|938687|2025
125512|938688|2025
125513|938689|2025
125514|938690|2025
125515|938691|2025
125519|938693|2025
125521|938695|2025
125526|938697|2025
